text,fname,sentence_index
What? What did she say?,S02E30,48
Whoa.,S02E30,49
Our little girl said that?,S02E30,50
"Well, apparently she was making.",S02E30,51
"A macaroni necklace when some kid pushed her,",S02E30,52
Knocked her macaroni and out came the word.,S02E30,53
"Well, at least she used it correctly.",S02E30,54
Actually her teacher said she's swearing at a second-grade level.,S02E30,55
I just can't picture our little angel saying something like that.,S02E30,56
Me neither.,S02E30,57
"No, I'm sorry. You know what?",S02E30,58
"Until I hear that myself, I don't believe it.",S02E30,59
You're right.,S02E30,60
I mean Charlie is the perfect combination of all of our kids.,S02E30,61
"She's got the intelligence of Teddy,",S02E30,62
The sweetness of P.,S02E30,63
J.,S02E30,64
And none of Gabe.,S02E30,65
"To the mountains we will go, the mountains we will go",S02E30,66
To our cabin in the mountains,S02E30,67
The Wentzes and Teddy will go.,S02E30,68
"How was that one, Teddy?",S02E30,69
"Oh, best one yet.",S02E30,70
Are they gonna do this the whole way?,S02E30,71
"If you just said, do they do this the whole way?",S02E30,72
The answer is yes.,S02E30,73
"So, Teddy, what do you think about the new car?",S02E30,74
"- Oh, it's it's nice.",S02E30,75
Bought this one right after you wrecked.,S02E30,76
My old car Gracie in less than 20 minutes.,S02E30,77
- Remember that? - Sure do.,S02E30,78
"I had such a bad feeling when I saw you drive her away that day,",S02E30,79
But I didn't say anything.,S02E30,80
I'll never forgive myself for that.,S02E30,81
To the mountains we will go,S02E30,82
The mountains we will go,S02E30,83
To the,S02E30,84
"Okay, Charlie,",S02E30,85
"Mommy and daddy want to talk to you today about words,",S02E30,86
- Especially new words.,S02E30,87
- Okay.,S02E30,88
So let's say somebody.,S02E30,89
Knocked over your juice.,S02E30,90
Now what would you say to that?,S02E30,91
Oopsy.,S02E30,92
But if you really didn't like it?,S02E30,93
Uh-oh.,S02E30,94
"Okay okay, let's",S02E30,95
Let's say somebody took your juice.,S02E30,96
Huh? What would you say then?,S02E30,97
Or if somebody took your juice.,S02E30,98
And then did this all over you?,S02E30,99
Are we trying to get her to say the word or me to say the word?,S02E30,100
"-Bob, this is silly. -I know!",S02E30,101
She's not saying it now because she never said it in the first place.,S02E30,102
"Exactly, she never said it.",S02E30,103
"Come on, sweetie.",S02E30,104
Let's go get daddy a new shirt.,S02E30,105
- She said it. - She said it?,S02E30,106
She dropped her doll and she said it.,S02E30,107
"Oh, Charlie, you didn't.",S02E30,108
"I did, daddy.",S02E30,109
Won't you come in?,S02E30,110
"Hey hey, we were watching that.",S02E30,111
Too bad.,S02E30,112
My story is on.,S02E30,113
"And since you broke my dish, I'll be watching my show here.",S02E30,114
"If you want some of my popcorn, ask for it.",S02E30,115
- Can I have some of your popcorn? - No.,S02E30,116
So what is this show?,S02E30,117
It's called The Tears of Tomorrow.,S02E30,118
"It's about the tears family of tomorrow, Maine.",S02E30,119
"In the last episode, Chance Tears found out.",S02E30,120
His seventh wife Amanda is actually a Clone.,S02E30,121
Quiet.,S02E30,122
It's starting.,S02E30,123
From the heartaches of today come The Tears of Tomorrow.,S02E30,124
"Yeah, let's go, P.",S02E30,125
J.,S02E30,126
"- Whoa, uh, who who's that? - That's Tiffany Tears.",S02E30,127
All she ever wears is a tiny bikini.,S02E30,128
It's disgusting.,S02E30,129
Sure is.,S02E30,130
"Ooh, and that's Brick Tears.",S02E30,131
He's chance's 12-year-old grandson.,S02E30,132
He's a boy genius with a taste for evil.,S02E30,133
Move over!,S02E30,134
"Amanda, who is this?",S02E30,135
"I'm glad you asked, chance.",S02E30,136
This is my new boyfriend Chauncey.,S02E30,137
What? But he looks just like me.,S02E30,138
That's right.,S02E30,139
You're not the only one who knows how to Clone.,S02E30,140
"Man, I did not see that coming.",S02E30,141
"Oh, there's Brick. What's he got in his hand?",S02E30,142
"Brick, what do you have in your hand?",S02E30,143
"Brick, put that weapon down! No!",S02E30,144
Oh!,S02E30,145
These have been The Tears of Tomorrow.,S02E30,146
Wait. That's it?,S02E30,147
- But what about brick? - And what about Tiffany?,S02E30,148
She went to change bathing suits and never came back.,S02E30,149
Calm down.,S02E30,150
The show's on again tomorrow.,S02E30,151
Tomorrow?,S02E30,152
I did not see that coming!,S02E30,153
"All right, everybody, we're here.",S02E30,154
Where's the house?,S02E30,155
"Oh, Teddy, it's right out there.",S02E30,156
That shack on the Lake?,S02E30,157
"Ivy, you said it was a nice house.",S02E30,158
"No, I said it was an ice house.",S02E30,159
"But I'll admit, I do run my words together.",S02E30,160
"- Oh yes, we made it! - Well, here we are.",S02E30,161
"Oh, Teddy, let me give you the tour.",S02E30,162
"- Any questions? - Uh, just one.",S02E30,163
Is that the bathroom?,S02E30,164
Oh no.,S02E30,165
That's our fishing hole.,S02E30,166
That's where we catch our dinner.,S02E30,167
"Ivy, could I talk to you for a sec?",S02E30,168
Let me give you girls some privacy.,S02E30,169
You tricked me!,S02E30,170
I knew you wouldn't come if I told you the truth.,S02E30,171
"Yeah, you're right, I totally wouldn't have come!",S02E30,172
"Ugh, stop complaining.",S02E30,173
It's not so bad.,S02E30,174
There is a hole in the floor.,S02E30,175
Everything okay in here?,S02E30,176
"Oh yes, it is.",S02E30,177
What is the point of a curtain if she can hear us?,S02E30,178
I don't know. And why are you still whispering?,S02E30,179
Those are two good questions.,S02E30,180
"So, uh, what did you guys wanna talk to me about?",S02E30,181
We'll ask the questions around here.,S02E30,182
Now why did you teach Charlie that bad word?,S02E30,183
- What bad word? - Don't play dumb with me!,S02E30,184
All right? We can do this the easy way or the hard way.,S02E30,185
"- Your choice, punk! - Whoa whoa whoa whoa! Whoa whoa!",S02E30,186
"Sweetie, sweetie, why don't you go take a break?",S02E30,187
Go take a break.,S02E30,188
Lme talk to the boy.,S02E30,189
"Wow, your old mom's pretty riled up, huh?",S02E30,190
"You know, Gabe, sometimes we make mistakes.",S02E30,191
But the important thing is to tell the truth.,S02E30,192
"You can tell your old dad the truth, right?",S02E30,193
"Dad, you can stop.",S02E30,194
I know what you're doing.,S02E30,195
- What do you mean? - You're playing good cop/bad cop.,S02E30,196
"What honey, he's onto us!",S02E30,197
"- Oh, man! - Yeah, and there's a little problem with your theory.",S02E30,198
"For me to teach Charlie a bad word,",S02E30,199
I'd actually have to spend time with her.,S02E30,200
You're free to go.,S02E30,201
- Charlie said a bad word? - Mm-hmm.,S02E30,202
- What was it? - We think you know.,S02E30,203
"No, I don't.",S02E30,204
That's terrible.,S02E30,205
What does it mean?,S02E30,206
You're free to go.,S02E30,207
"And since Charlie spends a lot of time in our backyard,",S02E30,208
We think she might have heard something.,S02E30,209
From your side of the fence.,S02E30,210
What are you accusing me of?,S02E30,211
Charlie said a bad word and we think.,S02E30,212
She might have learned it from you.,S02E30,213
What was the word?,S02E30,214
I wasn't saying it to you!,S02E30,215
You sure won't be saying it twice.,S02E30,216
"Teddy, I'd like for you to meet old Betsy.",S02E30,217
There's a little story that goes along with her.,S02E30,218
"Oh, hold on a second, dad.",S02E30,219
Go ahead.,S02E30,220
Betsy was a present from my grandfather.,S02E30,221
Yeah.,S02E30,222
He carved her handle from a tree behind his house.,S02E30,223
I've had her since I was 10 years old.,S02E30,224
"All right, let's get her in the water.",S02E30,225
"Harry, let Teddy do it.",S02E30,226
"I don't think that's a good idea, Mary Lou,",S02E30,227
Especially after what happened to Gracie,S02E30,228
Which I've forgotten about.,S02E30,229
"Harry, Teddy is our guest.",S02E30,230
Now make a gesture.,S02E30,231
I don't wanna make a gesture!,S02E30,232
He doesn't have to make a gesture.,S02E30,233
"Harry, gesture!",S02E30,234
Here.,S02E30,235
"All right, cast away.",S02E30,236
Not bad for a rookie.,S02E30,237
"Thanks, I've been holding stuff.",S02E30,238
Since I was little.,S02E30,239
And now the excitement begins.,S02E30,240
Is the excitement still beginning or,S02E30,241
Are we are we in it now?,S02E30,242
"Harry, can you give me a hand?",S02E30,243
Oh yes yes.,S02E30,244
Good good.,S02E30,245
- Have fun.,S02E30,246
I'm off to the restroom.,S02E30,247
- Where is it?.,S02E30,248
It's a nasty outhouse.,S02E30,249
All the way across the freezing Lake.,S02E30,250
"But it's away from my parents, so I enjoy it.",S02E30,251
Oh!,S02E30,252
Betsy! Noooo!,S02E30,253
Oh no!,S02E30,254
They canceled Tears of Tomorrow.,S02E30,255
What?!,S02E30,256
"But it's been on for, like, 50 years. Why now?",S02E30,257
It says our generation doesn't respond to it.,S02E30,258
That's crazy.,S02E30,259
"You know, maybe if the kids.",S02E30,260
Put down all the phones and the video games and the gadgets.,S02E30,261
And actually watched the darn program,S02E30,262
Do you think we're spending too much time with Mrs. Dabney?,S02E30,263
Hogwash.,S02E30,264
- That's her.,S02E30,265
- I guess we have to tell her.,S02E30,266
"Hello, boys.",S02E30,267
Mrs.,S02E30,268
"Dabney, come on in.",S02E30,269
Have a seat.,S02E30,270
We have some bad news.,S02E30,271
"- Bad news, you say? - Yes.",S02E30,272
- What is it? - What's what?,S02E30,273
What's the bad news?,S02E30,274
You'd better sit down.,S02E30,275
I am sitting.,S02E30,276
"Well, there's nothing left to say but",S02E30,277
It's over.,S02E30,278
What's over?,S02E30,279
They canceled,S02E30,280
The Tears of Tomorrow.,S02E30,281
What?! No!{\i0},S02E30,282
I oh!,S02E30,283
- Did she faint? - Or is she,S02E30,284
So all we're having for dinner is rice?,S02E30,285
"Well, usually there's fish on top of it.",S02E30,286
But someone lost our means of catching fish.,S02E30,287
"And by that, I mean old Betsy.",S02E30,288
"And by someone, I mean you.",S02E30,289
"Mr. Wentz, I promise, right when we get home",S02E30,290
I'll get you another fishing pole.,S02E30,291
And are you gonna raise my grandfather from the dead to carve it?,S02E30,292
"Harry, can I talk to you for a minute in private?",S02E30,293
You have got to change your attitude.,S02E30,294
Teddy is our guest!,S02E30,295
"Mary Lou, the girl is an assassin.{\i0}",S02E30,296
"First she killed Gracie, and now she's drowned Betsy!{\i0}",S02E30,297
Sure glad that's a private conversation.,S02E30,298
"You okay, Mrs. Dabney?",S02E30,299
I'll never be okay again.,S02E30,300
I don't know how I can go on without Chance Tears.,S02E30,301
"Well, at least you and chance had a lot of years together.",S02E30,302
Tiffany and I just met.,S02E30,303
"All right, come on.",S02E30,304
Let's try to find something to take our minds off our loss.,S02E30,305
Are you kidding? I've been watching that show forever.,S02E30,306
You think I'm gonna replace it just like that?,S02E30,307
"Hey, what's this?{\i0}",S02E30,308
"Though time may pass, you will never be far{\i0}",S02E30,309
From The Edge of Yesterday.{\i0},S02E30,310
"Ooh, that looks good.",S02E30,311
I can't believe we never found out.,S02E30,312
Who taught Charlie that word.,S02E30,313
"I don't know, Bob.",S02E30,314
Maybe it's not important where she learned it.,S02E30,315
What's important is that we teach Charlie.,S02E30,316
That cursing is wrong.,S02E30,317
And I think we've done that.,S02E30,318
"How about a turn signal, you",S02E30,319
Case closed.,S02E30,320
Ivy.,S02E30,321
Ivy.,S02E30,322
"- Ivy, Ivy. - What?",S02E30,323
I have to go to the bathroom.,S02E30,324
- Where is it? - It's an outhouse.,S02E30,325
You go outside and you follow the stench.,S02E30,326
Thank you.,S02E30,327
Whoa!,S02E30,328
What was that? Teddy fell in the Lake!{\i0},S02E30,329
"- Oh my goodness, come on! - Oh, Teddy!",S02E30,330
Pull! Everybody pull hard!,S02E30,331
Come on! All right.,S02E30,332
"Oh, what's that? What's going on?",S02E30,333
- Aah! - Wow.,S02E30,334
"Hey, you caught a fish.",S02E30,335
"Whoa, and it's a beauty.",S02E30,336
Look.,S02E30,337
"Look, there's a line in its mouth.",S02E30,338
What?,S02E30,339
"Oh. Oh, Betsy!",S02E30,340
"Oh, I missed you so much, baby.",S02E30,341
"Teddy, honey, are you okay?",S02E30,342
"Yeah, no, I'm just I'm fine.",S02E30,343
I'm just kind of cold.,S02E30,344
"- Okay. - Well, Teddy,",S02E30,345
Looks like you've redeemed yourself.,S02E30,346
You are officially invited back next year.,S02E30,347
Noooo!,S02E30,348
"Well, Charlie, a big life lesson today",S02E30,349
"See, when someone says they have a house on the Lake,",S02E30,350
They might mean they have a house on the Lake.,S02E30,351
"Kind of an offbeat lesson, but",S02E30,352
"Well, not really a lesson at all.",S02E30,353
Give me a break.,S02E30,354
I've gotta do a lot of these.,S02E30,355
"Well, at least one person in the family.",S02E30,356
Learned something.,S02E30,357
Can I go now? This is boring.,S02E30,358
- No! - Yeah?,S02E30,359
"Well, if you think I'm gonna sit in this chair.",S02E30,360
"The entire 20 minutes, ho ho, good luck, Charlie.",S02E30,361
Couldn't have said it better myself.,S02E30,362
From the heartaches of today{\i0},S02E30,363
Come The Tears of Tomorrow.{\i0},S02E30,364
You can't threaten me.,S02E30,365
I'm Chance Tears.,S02E30,366
"Hello, Chance.",S02E30,367
Amanda!,S02E30,368
What are you doing here?,S02E30,369
That's what I'd like to know.,S02E30,370
Amanda Clone! But,S02E30,371
"I'll handle it, Chance.",S02E30,372
Chance Clone!,S02E30,373
Brick!,S02E30,374
What's goin' on here?,S02E30,375
I knew this day would come.,S02E30,376
- Me too.,S02E30,377
- Me too.,S02E30,378
Me too,S02E30,379
I'm confuse.,S02E30,380
Who's the real one?,S02E30,381
Who cares?,S02E30,382
You take two.,S02E30,383
I take two.,S02E30,384
These have beenThe Tears of Tomorrow.{\i0},S02E30,385
"Okay, kids, listen up.",S03E01,0
Family meeting.,S03E01,1
"-Without mom? -Well, it's about your mom.",S03E01,2
We need to talk about her pregnancy.,S03E01,3
"Oh, I want to go first.",S03E01,4
I thought you guys were gonna stop after one kid.,S03E01,5
I was hoping two.,S03E01,6
-Three.,S03E01,7
-Four.,S03E01,8
Anyway,S03E01,9
We have reached that wonderful moment in your mother's pregnancy.,S03E01,10
When she gets uncomfortable. And when your mother is uncomfortable,S03E01,11
-We're uncomfortable.,S03E01,12
-Exactly.,S03E01,13
The third trimester is when your mom gets a little,S03E01,14
-Scary? -Mean?,S03E01,15
-Nasty? -Icky?,S03E01,16
"So until further notice,",S03E01,17
"Whenever your mother asks you something,",S03E01,18
The answer is yes.,S03E01,19
What if she asks me if my name is Ralph?,S03E01,20
-Why would she do that? -Why wouldn't she do that?,S03E01,21
Morning.,S03E01,22
-It is a good morning.,S03E01,23
-That is so your color.,S03E01,24
-What's going on? -Yes!,S03E01,25
"-Yes, what? -Yes!",S03E01,26
"Er, no! I mean no.",S03E01,27
My name is Ralph!,S03E01,28
What was that all about?,S03E01,29
"Oh, just Ralph being Ralph.",S03E01,30
"So how are you feeling, honey?",S03E01,31
'Cause you look terrific.,S03E01,32
"-Shut up, Bob. -Yes!",S03E01,33
"Hey, Charlie, the basement is a mess. After breakfast,",S03E01,34
-I want you to go downstairs and pick up your toys. -No!,S03E01,35
What did you say to me?,S03E01,36
Yes!,S03E01,37
Today's all burnt toast ,S03E01,38
"Running late, and dad jokes",S03E01,39
Has anybody seen my left shoe,S03E01,40
"I close my eyes, take a bite",S03E01,41
"Grab a ride, laugh out loud",S03E01,42
There it is up on the roof,S03E01,43
"I've been there, I've survived",S03E01,44
So just take my advice,S03E01,45
"Hang in there, baby",S03E01,46
Things are crazy,S03E01,47
But I know your future's bright,S03E01,48
"Hang in there, baby",S03E01,49
There's no maybe,S03E01,50
